X,Y
43.45183563232422,-12.972497940063477
45.67395782470703,-11.639118194580078
78.99320983886719,-55.176544189453125
59.68830490112305,-33.00038528442383
54.38235092163086,-11.742713928222656
63.64683532714844,-28.33614158630371
47.816768646240234,-12.359893798828125
58.817909240722656,-18.247156143188477
67.90977478027344,-37.217342376708984
31.789831161499023,-31.294160842895508
52.79836654663086,-10.772401809692383
34.936893463134766,-34.845157623291016
38.89957809448242,-17.660425186157227
53.77914810180664,-11.066732406616211
57.080875396728516,-22.70996856689453
24.80474281311035,-36.61188888549805
74.47576904296875,-51.301727294921875
46.78096389770508,-22.496810913085938
78.52717590332031,-54.07505798339844
25.80219078063965,-37.22514724731445
44.72880172729492,-16.91364097595215
33.313392639160156,-16.968910217285156
60.54932403564453,-29.00287628173828
60.49440002441406,-20.945518493652344
33.957881927490234,-21.20648765563965
33.14216613769531,-34.03632354736328
32.65531921386719,-20.90801239013672
30.097023010253906,-36.694664001464844
43.00304412841797,-32.961402893066406
36.416072845458984,-15.740254402160645
40.11978530883789,-32.291866302490234
32.89237594604492,-16.61285400390625
52.867454528808594,-10.359904289245605
60.8830451965332,-22.74235725402832
28.60375213623047,-25.445537567138672
55.50843811035156,-11.159912109375
36.05424118041992,-31.116853713989258
32.74851989746094,-15.645691871643066
29.721792221069336,-25.717174530029297
35.82288360595703,-31.098722457885742
36.75017166137695,-37.46269607543945
56.72201156616211,-29.306364059448242
73.12214660644531,-50.053367614746094
74.4181137084961,-51.868194580078125
30.6108341217041,-36.68299865722656
42.712799072265625,-19.617389678955078
36.043861389160156,-33.740596771240234
60.044639587402344,-28.6404972076416
35.476043701171875,-29.31363296508789
74.74955749511719,-50.978023529052734
69.9539566040039,-40.01504135131836
31.082210540771484,-18.07880210876465
47.94224166870117,-30.270933151245117
40.66880798339844,-32.18998718261719
60.458473205566406,-25.462556838989258
41.93181610107422,-25.630481719970703
46.079463958740234,-32.471492767333984
56.63632583618164,-32.04198455810547
28.371349334716797,-17.332164764404297
61.03828048706055,-26.424942016601562
75.9366226196289,-53.34043502807617
61.41114807128906,-30.9360408782959
39.55120086669922,-14.213944435119629
31.855390548706055,-30.42227554321289
46.95736312866211,-32.50111389160156
43.256752014160156,-32.850257873535156
61.77312088012695,-19.604026794433594
24.54572868347168,-34.95672607421875
56.74015808105469,-17.437772750854492
36.77286148071289,-26.631629943847656
31.737531661987305,-31.612838745117188
43.2283935546875,-33.99594497680664
41.73555374145508,-23.30172348022461
58.37131118774414,-29.644201278686523
36.241455078125,-37.82061767578125
38.63088607788086,-40.279754638671875
35.6090202331543,-36.74125671386719
41.073211669921875,-18.992116928100586
43.01603698730469,-32.371395111083984
76.65316009521484,-54.023094177246094
60.49899673461914,-24.488229751586914
42.764739990234375,-33.128231048583984
31.75202178955078,-32.54774856567383
39.767608642578125,-19.933000564575195
46.80244445800781,-32.10015106201172
46.66555404663086,-20.45147132873535
69.70584869384766,-38.535640716552734
54.872047424316406,-10.637598037719727
60.260807037353516,-29.824756622314453
55.69194793701172,-30.783740997314453
60.56262969970703,-20.646385192871094
53.04996109008789,-10.199057579040527
40.48193359375,-22.194501876831055
44.936798095703125,-31.75560760498047
58.55875015258789,-16.753768920898438
42.006256103515625,-23.00347328186035
63.19143295288086,-32.10492706298828
64.73441314697266,-31.997804641723633
44.7415885925293,-34.428707122802734
41.82547378540039,-13.340385437011719
45.2687873840332,-31.385072708129883
28.43075942993164,-24.44347381591797
30.13985824584961,-28.877872467041016
32.43641662597656,-35.40719223022461
53.264034271240234,-30.460430145263672
52.757381439208984,-10.213834762573242
43.819366455078125,-32.270755767822266
50.223297119140625,-10.19487476348877
49.273624420166016,-29.763992309570312
36.2996711730957,-17.254573822021484
44.22734451293945,-22.52429962158203
46.78190231323242,-32.81300735473633
63.071990966796875,-26.738197326660156
34.22075271606445,-26.62359046936035
32.70524978637695,-16.592493057250977
45.93000793457031,-33.509395599365234
40.33303451538086,-28.270347595214844
51.36077880859375,-29.854459762573242
39.62608337402344,-21.809101104736328
59.56983947753906,-15.984320640563965
62.57417678833008,-20.096240997314453
43.9747314453125,-11.681533813476562
44.448272705078125,-16.865633010864258
30.67960548400879,-18.563932418823242
36.34164047241211,-33.16283416748047
44.17583084106445,-33.510955810546875
46.86376953125,-11.01486873626709
46.90864181518555,-11.735392570495605
55.09353256225586,-20.422746658325195
64.29887390136719,-31.203886032104492
29.45454216003418,-27.7067813873291
43.19560623168945,-13.072308540344238
48.591339111328125,-30.125720977783203
44.11207580566406,-34.88349533081055
77.06128692626953,-51.652931213378906
34.39753723144531,-30.876760482788086
69.86067962646484,-42.81747055053711
46.72868347167969,-10.084171295166016
52.81400680541992,-10.386483192443848
43.18773651123047,-34.04336166381836
41.56155014038086,-30.120777130126953
27.144493103027344,-37.06211471557617
65.2479476928711,-33.36786651611328
41.47902297973633,-13.386518478393555
41.488101959228516,-19.74365234375
39.51887893676758,-33.652801513671875
43.11211395263672,-18.75211524963379
61.65790557861328,-27.95598793029785
75.40108489990234,-45.89921951293945
37.95280838012695,-20.450294494628906
33.73084259033203,-31.320039749145508
58.2236213684082,-26.75311851501465
43.34812927246094,-31.2573299407959
55.81858444213867,-18.374570846557617
44.494659423828125,-33.7960205078125
56.858123779296875,-26.244020462036133
66.831298828125,-35.7172966003418
48.0999641418457,-31.76936149597168
26.736011505126953,-35.159461975097656
29.063093185424805,-20.96251678466797
47.75104522705078,-14.39924430847168
62.77326965332031,-29.39482879638672
73.1032485961914,-47.9303092956543
49.869659423828125,-31.930326461791992
43.44968795776367,-33.33391571044922
42.68416976928711,-32.677513122558594
47.34526443481445,-22.032520294189453
65.31637573242188,-28.538516998291016
70.48445892333984,-47.60797882080078
37.89849090576172,-32.951473236083984
29.375431060791016,-24.842857360839844
45.356143951416016,-11.978922843933105
35.63994598388672,-15.804861068725586
69.32019805908203,-45.626617431640625
28.713775634765625,-35.898651123046875
30.423236846923828,-31.40703773498535
29.891178131103516,-26.619121551513672
44.64374923706055,-32.94878387451172
43.835079193115234,-33.9033203125
63.16324996948242,-29.761585235595703
60.166969299316406,-21.904071807861328
30.15624237060547,-27.919084548950195
56.0509147644043,-31.619829177856445
63.22132873535156,-30.0920467376709
46.2502326965332,-19.573104858398438
31.326284408569336,-22.774045944213867
38.138832092285156,-33.16143035888672
46.57472229003906,-12.48373794555664
58.082969665527344,-27.88677215576172
53.285125732421875,-28.0524959564209
62.36062240600586,-28.686067581176758
61.18660354614258,-20.232891082763672
34.353179931640625,-32.39630126953125
64.36415100097656,-31.07941246032715
50.5733642578125,-31.083471298217773
76.2846908569336,-51.44271469116211
33.82212829589844,-34.17323684692383
74.15998840332031,-53.04949188232422
40.08747482299805,-13.801179885864258
30.66990089416504,-18.459360122680664
51.395606994628906,-9.48668098449707
45.53455352783203,-17.232297897338867
66.46288299560547,-31.173717498779297
28.420982360839844,-22.832054138183594
44.30559158325195,-32.27738952636719
53.7930908203125,-30.582557678222656
48.32731246948242,-11.376328468322754
59.87432098388672,-19.69879150390625
49.55380630493164,-11.263850212097168
62.70917510986328,-26.649494171142578
61.22149658203125,-30.386293411254883
55.63504409790039,-11.062912940979004
52.169410705566406,-9.168329238891602
41.579708099365234,-13.370198249816895
40.20899200439453,-15.979034423828125
56.400306701660156,-23.178041458129883
43.008670806884766,-15.50723648071289
34.022796630859375,-28.9150333404541
46.72407531738281,-14.256935119628906
67.12751770019531,-27.159860610961914
42.45573806762695,-17.56132698059082
51.449405670166016,-30.99267578125
60.41828155517578,-24.788726806640625
45.00314712524414,-31.91590690612793
43.894287109375,-19.19879913330078
49.41878128051758,-30.645366668701172
35.84068298339844,-31.809412002563477
31.369178771972656,-29.575735092163086
47.57915496826172,-31.833248138427734
57.3173713684082,-22.678306579589844
62.13313674926758,-28.244821548461914
40.47459030151367,-33.72636795043945
27.657306671142578,-23.146621704101562
44.614864349365234,-21.534427642822266
29.82856559753418,-21.948619842529297
76.85919952392578,-53.231605529785156
55.15217208862305,-15.090116500854492
32.54243087768555,-31.192211151123047
48.01581573486328,-32.052799224853516
42.508338928222656,-33.64914321899414
50.01313400268555,-30.262239456176758
30.767261505126953,-28.188648223876953
45.35017776489258,-18.455698013305664
46.25569534301758,-10.779047966003418
65.28821563720703,-32.940120697021484
59.27952575683594,-27.305532455444336
30.26301383972168,-28.601280212402344
45.1922492980957,-32.509742736816406
72.70072937011719,-36.036258697509766
46.87012481689453,-32.2536735534668
35.91252517700195,-35.59727096557617
38.776859283447266,-16.61496353149414
57.353981018066406,-19.501300811767578
46.33052444458008,-12.000467300415039
39.875606536865234,-19.52764129638672
52.227996826171875,-11.202509880065918
35.80564498901367,-14.470797538757324
55.45539474487305,-28.014772415161133
34.4493408203125,-14.862408638000488
59.06524658203125,-17.952863693237305
29.519107818603516,-17.90097427368164
37.78510665893555,-38.22249984741211
44.20771026611328,-32.349571228027344
42.70405578613281,-20.160747528076172
72.58578491210938,-43.52238845825195
45.49357223510742,-10.695462226867676
79.00374603271484,-54.34357833862305
48.02783966064453,-31.089082717895508
62.26669692993164,-31.200481414794922
27.75934600830078,-37.370086669921875
49.57432174682617,-11.188339233398438
44.158226013183594,-20.829267501831055
57.48244094848633,-30.697372436523438
63.608802795410156,-30.51988983154297
34.411190032958984,-36.434417724609375
57.676143646240234,-13.42396068572998
35.11477279663086,-15.350807189941406
63.2977180480957,-32.3487548828125
50.70488739013672,-9.821224212646484
30.75140380859375,-22.164390563964844
53.50341033935547,-11.297126770019531
57.13655471801758,-12.338436126708984
67.14390563964844,-35.12423324584961
36.46683120727539,-36.166778564453125
33.46487808227539,-30.733261108398438
39.78904724121094,-31.933500289916992
57.41990280151367,-13.40889835357666
66.14077758789062,-29.132413864135742
52.63808059692383,-21.692352294921875
75.66571044921875,-53.51285934448242
71.62793731689453,-50.537269592285156
45.229331970214844,-32.026329040527344
41.025657653808594,-11.860041618347168
42.844512939453125,-19.664825439453125
44.8759880065918,-32.91847229003906
62.401309967041016,-31.304107666015625
56.56728744506836,-13.479209899902344
28.59053611755371,-20.412961959838867
50.35322189331055,-32.130672454833984
32.134952545166016,-28.184295654296875
51.31645965576172,-30.97749137878418
30.978988647460938,-26.220134735107422
55.933475494384766,-11.925323486328125
39.35862731933594,-23.095687866210938
29.751813888549805,-15.442522048950195
72.60697174072266,-49.28849411010742
28.603235244750977,-33.53605651855469
75.47298431396484,-49.04328536987305
45.164878845214844,-16.602041244506836
60.006141662597656,-21.731409072875977
53.60932922363281,-10.693673133850098
60.72128677368164,-24.143442153930664
53.939762115478516,-29.198713302612305
64.18047332763672,-29.083545684814453
43.66889953613281,-14.568131446838379
42.501590728759766,-19.595584869384766
49.862892150878906,-31.641557693481445
44.37898254394531,-20.89725112915039
35.08314895629883,-32.702030181884766
45.127967834472656,-10.853565216064453
30.836811065673828,-29.47677230834961
57.62020492553711,-13.313233375549316
62.79694366455078,-30.546722412109375
72.83586120605469,-47.98961639404297
33.31964111328125,-30.86688232421875
62.799800872802734,-27.041173934936523
52.90192413330078,-31.419504165649414
48.78153991699219,-11.5827054977417
31.861249923706055,-16.682147979736328
47.169437408447266,-31.121936798095703
39.854881286621094,-34.898040771484375
69.77586364746094,-40.11054229736328
55.43154525756836,-17.283628463745117
38.94416427612305,-13.97276782989502
60.63115692138672,-29.839292526245117
64.14698028564453,-32.07175827026367
73.6767578125,-48.46588897705078
32.294273376464844,-34.42953872680664
75.06273651123047,-57.62057876586914
47.56789016723633,-19.53502655029297
56.15362548828125,-23.314374923706055
58.288185119628906,-29.516908645629883
38.087059020996094,-36.070030212402344
31.880849838256836,-13.946431159973145
69.39860534667969,-38.34003448486328
45.84483337402344,-11.263581275939941
50.522891998291016,-9.85193920135498
59.55717086791992,-25.490171432495117
61.4981689453125,-18.25812339782715
62.02656936645508,-25.834453582763672
62.50686264038086,-20.808740615844727
41.91511535644531,-34.38393020629883
58.80927658081055,-20.907245635986328
39.76761245727539,-14.551019668579102
64.20355224609375,-25.866161346435547
28.383668899536133,-37.6103515625
46.009700775146484,-24.281414031982422
30.089569091796875,-38.045143127441406
32.57320022583008,-33.295467376708984
52.24091339111328,-30.323055267333984
34.143280029296875,-35.71297073364258
40.79669952392578,-34.04975128173828
46.57761764526367,-12.98793888092041
69.83488464355469,-39.752567291259766
55.071693420410156,-30.231122970581055
34.896217346191406,-16.604768753051758
48.78574752807617,-30.72391128540039
68.56958770751953,-35.88931655883789
46.056941986083984,-11.815600395202637
59.35727310180664,-17.662534713745117
47.68180465698242,-31.82426643371582
37.25632858276367,-23.96648597717285
48.233612060546875,-32.27166748046875
35.258026123046875,-32.470123291015625
69.31318664550781,-37.608558654785156
28.276756286621094,-22.418106079101562
26.991146087646484,-36.361106872558594
63.29203414916992,-30.218564987182617
43.67819595336914,-13.684540748596191
76.15254974365234,-54.623104095458984
56.82792663574219,-10.222846031188965
35.38121032714844,-31.019760131835938
58.24903106689453,-18.82947540283203
32.07857894897461,-15.915740966796875
37.85326385498047,-36.0412483215332
43.77621841430664,-34.275814056396484
33.24049758911133,-32.70132827758789
32.26377487182617,-20.798137664794922
62.84135055541992,-31.527130126953125
44.976924896240234,-18.17011070251465
33.41563415527344,-30.815580368041992
31.368391036987305,-16.496627807617188
28.36241912841797,-17.16370964050293
58.67903137207031,-24.376216888427734
45.03508377075195,-17.5717716217041
41.38081359863281,-32.61577224731445
48.962608337402344,-13.453081130981445
52.7797737121582,-10.244999885559082
27.093034744262695,-21.939159393310547
57.51677703857422,-30.20258331298828
62.47990417480469,-29.576452255249023
30.614727020263672,-29.50639533996582
42.76287078857422,-34.38418960571289
26.61863899230957,-20.616605758666992
43.422393798828125,-13.988824844360352
63.76367950439453,-27.45657730102539
52.848838806152344,-15.886368751525879
46.47154998779297,-11.835134506225586
28.457395553588867,-35.9752311706543
38.63640594482422,-28.488075256347656
59.28770065307617,-15.582111358642578
41.40068054199219,-27.933298110961914
60.833152770996094,-31.61301040649414
42.09101867675781,-18.926176071166992
79.450439453125,-54.93549728393555
58.326507568359375,-19.601863861083984
43.49782180786133,-12.350778579711914
60.31440734863281,-28.134057998657227
54.66082763671875,-26.755022048950195
68.18266296386719,-36.92668914794922
67.39884948730469,-34.15658187866211
59.34419631958008,-16.546213150024414
33.73703384399414,-18.52501106262207
30.32401466369629,-29.48868751525879
50.44312286376953,-32.10554504394531
58.113101959228516,-14.776262283325195
39.88690948486328,-25.279001235961914
62.05831527709961,-28.83966827392578
35.09980392456055,-32.68578338623047
31.239971160888672,-31.671506881713867
64.28996276855469,-32.41048049926758
38.86608123779297,-34.72334289550781
31.3741512298584,-27.323665618896484
57.899051666259766,-20.391321182250977
45.0843391418457,-12.187714576721191
27.435808181762695,-17.92542839050293
30.6452579498291,-17.749897003173828
34.39713668823242,-34.44825744628906
43.71989440917969,-12.255509376525879
60.44365692138672,-29.953758239746094
56.998836517333984,-28.939733505249023
74.18180084228516,-51.78377914428711
55.000362396240234,-11.568221092224121
31.95870590209961,-29.011281967163086
75.18421173095703,-49.72828674316406
34.88166809082031,-33.11387252807617
80.98408508300781,-53.769229888916016
73.43609619140625,-50.19596481323242
61.030670166015625,-32.22856903076172
31.12786865234375,-26.145212173461914
29.792827606201172,-32.495365142822266
58.81533432006836,-27.933387756347656
38.808597564697266,-20.73193359375
39.12373733520508,-39.40515899658203
46.8525505065918,-31.894472122192383
27.177745819091797,-35.61301040649414
50.7620964050293,-10.13076400756836
64.36117553710938,-31.393049240112305
62.8493537902832,-31.52635383605957
43.42231369018555,-33.51030731201172
35.870513916015625,-31.993907928466797
37.09748458862305,-32.45564651489258
37.83687973022461,-34.53195571899414
51.48592758178711,-8.29892349243164
51.72443389892578,-31.237648010253906
24.321083068847656,-34.80548858642578
42.26002883911133,-12.556538581848145
70.03887176513672,-41.98109436035156
52.388458251953125,-10.918088912963867
57.86638259887695,-20.402103424072266
42.21940612792969,-33.05121612548828
46.428775787353516,-32.7772331237793
65.97456359863281,-34.76340103149414
39.537235260009766,-13.816780090332031
30.341259002685547,-29.513399124145508
58.45515823364258,-19.65217399597168
42.5099983215332,-15.653928756713867
58.29157638549805,-17.760066986083984
53.841487884521484,-31.39378547668457
48.40811538696289,-32.39394760131836
70.77511596679688,-41.31098937988281
39.64113998413086,-32.97220230102539
69.5457534790039,-40.459388732910156
63.61043167114258,-29.241575241088867
63.439701080322266,-29.26542854309082
